# report v0.1.2 (May 25, 2023)
# Database: /mnt/isilon/w_gmi/blanked2lab/cumbof/MetaSBT-Databases/MetaSBT-Viruses
# Timestamp: 20240415
# Cluster	Lineage	MAGs	Reference genomes	Bloom Filter Density	Mean completeness	Mean contamination
MSBT6624	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_solenecus	0	1	0.002243	na	na
MSBT6541	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_defluviicola	0	1	0.00205	na	na
MSBT6632	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_geocola	0	1	0.002195	na	na
MSBT6757	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_soladaptatum	0	1	0.002162	na	na
MSBT6881	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_telluradaptatum	0	1	0.002323	na	na
MSBT6801	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_chthonocola	0	1	0.002243	na	na
MSBT6873	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_pedovivens	0	1	0.002238	na	na
MSBT6765	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_solihabitans	0	1	0.001991	na	na
MSBT6645	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_geoenecus	0	1	0.002318	na	na
MSBT6646	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_solivicinum	0	1	0.002162	na	na
MSBT6650	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_telluricola	0	1	0.002211	na	na
MSBT6638	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_terradaptatum	0	1	0.002205	na	na
MSBT6644	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_geovicinum	0	1	0.00235	na	na
MSBT6838	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_geohabitans	0	1	0.002044	na	na
MSBT6700	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_limenecus	0	1	0.002023	na	na
MSBT6631	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_chthonovicinum	0	1	0.0022	na	na
MSBT6761	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_chthonohabitans	0	1	0.002146	na	na
MSBT6906	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_solivivens	0	1	0.002307	na	na
MSBT6657	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_chthonenecus	0	1	0.002195	na	na
MSBT6581	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_tellurivicinum	0	1	0.002114	na	na
MSBT6725	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_limihabitans	0	1	0.002136	na	na
MSBT6746	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_geoadaptatum	0	1	0.002195	na	na
MSBT6898	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_tellurivivens	0	1	0.002275	na	na
MSBT6642	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_chthonovivens	0	1	0.002077	na	na
MSBT6852	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_tellurihabitans	0	1	0.002286	na	na
MSBT6737	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_terricola	0	1	0.002356	na	na
MSBT6784	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_geovivens	0	1	0.002082	na	na
MSBT6826	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_pedovicinum	0	1	0.002393	na	na
MSBT6780	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_tellurenecus	0	1	0.002275	na	na
MSBT6684	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Bahnicevirus|s__Bahnicevirus_limicola	0	1	0.002297	na	na
MSBT6768	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Abakapovirus|s__Abakapovirus_humenecus	0	1	0.002211	na	na
MSBT6656	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Abakapovirus|s__Abakapovirus_humadaptatum	0	1	0.002152	na	na
MSBT6950	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Abakapovirus|s__Abakapovirus_asiadaptatum	0	1	0.00213	na	na
MSBT6921	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Abakapovirus|s__Abakapovirus_humicola	0	1	0.002189	na	na
MSBT6872	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Pahspavirus|s__Pahspavirus_humihabitans	0	1	0.002039	na	na
MSBT6973	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Tikiyavirus|s__Tikiyavirus_asiovivens	0	1	0.002248	na	na
MSBT6683	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Hahkesevirus|s__Hahkesevirus_borborocola	0	1	0.002286	na	na
MSBT6975	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Yeziwivirus|s__Yeziwivirus_borborenecus	0	1	0.002254	na	na
MSBT6954	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Fudhoevirus|s__Fudhoevirus_lutadaptatum	0	1	0.002372	na	na
MSBT6933	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Fudhoevirus|s__Fudhoevirus_lutenecus	0	1	0.002082	na	na
MSBT6706	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Sperdavirus|s__Sperdavirus_luticola	0	1	0.002511	na	na
MSBT6834	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Lazuovirus|s__Lazuovirus_agrenecus	0	1	0.002082	na	na
MSBT6702	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Widsokivirus|s__Widsokivirus_pelovivens	0	1	0.002211	na	na
MSBT6561	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Clitovirus|s__Clitovirus_chorohabitans	0	1	0.00206	na	na
MSBT6741	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Cebevirus|s__Cebevirus_agrenecus	0	1	0.002028	na	na
MSBT3725	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Cebevirus|s__Cebevirus_halophobicum	0	1	0.002023	na	na
MSBT6569	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Endehruvirus|s__Endehruvirus_chthonocola	0	1	0.002034	na	na
MSBT6878	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Endehruvirus|s__Endehruvirus_chthonenecus	0	1	0.002168	na	na
MSBT6980	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Fagihovirus|s__Fagihovirus_caenihabitans	0	1	0.002195	na	na
MSBT6806	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Fagihovirus|s__Fagihovirus_chthonovivens	0	1	0.001985	na	na
MSBT6753	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Hylipavirus|s__Hylipavirus_geovicinum	0	1	0.002103	na	na
MSBT6851	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neochorohabitans	0	1	0.002028	na	na
MSBT6600	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_geoenecus	0	1	0.00242	na	na
MSBT6755	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_geovivens	0	1	0.002173	na	na
MSBT6649	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_arvicola	0	1	0.002377	na	na
MSBT6895	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neoterradaptatum	0	1	0.002361	na	na
MSBT6844	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_geocola	0	1	0.002404	na	na
MSBT6549	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_edaphadaptatum	0	1	0.002098	na	na
MSBT6580	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_solivivens	0	1	0.002136	na	na
MSBT6886	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neochorovicinum	0	1	0.002404	na	na
MSBT6926	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_arvihabitans	0	1	0.002415	na	na
MSBT6565	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neochoradaptatum	0	1	0.002581	na	na
MSBT6546	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neotelluricola	0	1	0.001996	na	na
MSBT6673	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_terradaptatum	0	1	0.002431	na	na
MSBT6545	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_paludicola	0	1	0.00205	na	na
MSBT6907	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_chthonohabitans	0	1	0.002329	na	na
MSBT6623	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_chorenecus	0	1	0.002055	na	na
MSBT6740	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neohumivivens	0	1	0.002565	na	na
MSBT6892	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_telluricola	0	1	0.002152	na	na
MSBT6742	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neoagrivicinum	0	1	0.002345	na	na
MSBT6864	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neoagrenecus	0	1	0.002554	na	na
MSBT6562	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_terrenecus	0	1	0.002039	na	na
MSBT6800	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_pedenecus	0	1	0.002195	na	na
MSBT6597	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_humihabitans	0	1	0.002313	na	na
MSBT6612	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_pedohabitans	0	1	0.002409	na	na
MSBT6840	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_arvivivens	0	1	0.002146	na	na
MSBT6923	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_humenecus	0	1	0.001996	na	na
MSBT6820	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_chthonovivens	0	1	0.002458	na	na
MSBT6665	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neoagrihabitans	0	1	0.002082	na	na
MSBT6671	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_soladaptatum	0	1	0.002184	na	na
MSBT6774	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neoterrivicinum	0	1	0.002549	na	na
MSBT6598	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_tellurivivens	0	1	0.002055	na	na
MSBT6783	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_edaphovivens	0	1	0.002329	na	na
MSBT6763	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neohumicola	0	1	0.002318	na	na
MSBT6566	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_chorohabitans	0	1	0.002313	na	na
MSBT6756	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_agricola	0	1	0.002543	na	na
MSBT6813	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neohumihabitans	0	1	0.002356	na	na
MSBT6629	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_solenecus	0	1	0.002323	na	na
MSBT6667	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neotellurenecus	0	1	0.002173	na	na
MSBT6903	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_chthonocola	0	1	0.00242	na	na
MSBT6875	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neoterricola	0	1	0.002168	na	na
MSBT6560	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_pedovicinum	0	1	0.002152	na	na
MSBT6568	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_edaphohabitans	0	1	0.00213	na	na
MSBT6786	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_agrenecus	0	1	0.002114	na	na
MSBT6900	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_arvadaptatum	0	1	0.002361	na	na
MSBT6622	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_chthonadaptatum	0	1	0.002549	na	na
MSBT6582	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neochorovivens	0	1	0.002259	na	na
MSBT6824	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_agrivivens	0	1	0.002382	na	na
MSBT6553	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neotellurivicinum	0	1	0.002356	na	na
MSBT6659	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_telluradaptatum	0	1	0.002103	na	na
MSBT6751	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neohumadaptatum	0	1	0.002329	na	na
MSBT6590	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neoagricola	0	1	0.002195	na	na
MSBT6865	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_chorocola	0	1	0.002114	na	na
MSBT6869	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neochorenecus	0	1	0.002162	na	na
MSBT6775	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_solihabitans	0	1	0.002178	na	na
MSBT6767	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neotellurivivens	0	1	0.002254	na	na
MSBT6630	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_solivicinum	0	1	0.002103	na	na
MSBT6821	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_humadaptatum	0	1	0.001948	na	na
MSBT6766	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_agrivicinum	0	1	0.002162	na	na
MSBT6605	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neoagrivivens	0	1	0.002136	na	na
MSBT6830	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_humivicinum	0	1	0.002597	na	na
MSBT6850	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_terricola	0	1	0.002146	na	na
MSBT6759	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_edaphenecus	0	1	0.002425	na	na
MSBT6899	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_agradaptatum	0	1	0.002404	na	na
MSBT6601	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_agrihabitans	0	1	0.002221	na	na
MSBT6750	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neoterrihabitans	0	1	0.002039	na	na
MSBT6880	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_geovicinum	0	1	0.002254	na	na
MSBT6555	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_terrivicinum	0	1	0.001975	na	na
MSBT6563	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_pedadaptatum	0	1	0.002592	na	na
MSBT6654	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_terrihabitans	0	1	0.002388	na	na
MSBT6866	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neochorocola	0	1	0.00227	na	na
MSBT6782	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_terrivivens	0	1	0.002441	na	na
MSBT6583	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_arvivicinum	0	1	0.002302	na	na
MSBT6615	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_geohabitans	0	1	0.002398	na	na
MSBT6874	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_edaphocola	0	1	0.002195	na	na
MSBT6666	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_tellurihabitans	0	1	0.00235	na	na
MSBT6567	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_solicola	0	1	0.002377	na	na
MSBT6845	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neohumenecus	0	1	0.002565	na	na
MSBT6914	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_humicola	0	1	0.002221	na	na
MSBT6811	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_tellurivicinum	0	1	0.002178	na	na
MSBT6591	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neohumivicinum	0	1	0.002162	na	na
MSBT6799	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_edaphovicinum	0	1	0.002297	na	na
MSBT6778	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_chorovivens	0	1	0.002162	na	na
MSBT6670	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_arvenecus	0	1	0.002753	na	na
MSBT6918	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_chthonenecus	0	1	0.002334	na	na
MSBT6788	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_chthonovicinum	0	1	0.002012	na	na
MSBT6551	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neotellurihabitans	0	1	0.002447	na	na
MSBT6596	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_tellurenecus	0	1	0.002436	na	na
MSBT6621	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_choradaptatum	0	1	0.002254	na	na
MSBT6557	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_geoadaptatum	0	1	0.002597	na	na
MSBT6896	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_pedocola	0	1	0.002404	na	na
MSBT6571	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_chorovicinum	0	1	0.002264	na	na
MSBT6764	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neoterrenecus	0	1	0.002189	na	na
MSBT6627	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_neoterrivivens	0	1	0.002345	na	na
MSBT6876	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_humivivens	0	1	0.001883	na	na
MSBT6810	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_pedovivens	0	1	0.002275	na	na
MSBT6720	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gredihovirus|s__Gredihovirus_asienecus	0	1	0.002254	na	na
MSBT6721	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Mahjnavirus|s__Mahjnavirus_limenecus	0	1	0.002071	na	na
MSBT6719	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Timlovirales|f__Steitzviridae|g__Gahmegovirus|s__Gahmegovirus_lutivicinum	0	1	0.002763	na	na
